slide_id,bif,tiene_h5,vendor,mpp_x,objective_power,level0_w,level0_h,n_regiones,regiones_json,n_parches,paso_grilla,n_bandas_h5,bandas_json,error
101907,101907.bif,1,ventana,0.46500000000000002,20,51765,44800,1,"[{""i"":0,""x"":0,""y"":0,""w"":40960,""h"":44800}]",4308,256,1,"[{""y_min"":2048,""y_max"":42560,""x_min"":13245,""x_max"":49334,""n_parches"":4308}]",
102287,102287.bif,1,ventana,0.46500000000000002,20,53234,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":44800,""h"":40960}]",6216,256,1,"[{""y_min"":2304,""y_max"":39872,""x_min"":9277,""x_max"":50612,""n_parches"":6216}]",
102376,102376.bif,1,ventana,0.46500000000000002,20,30696,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":21760,""h"":24320}]",1365,256,2,"[{""y_min"":320,""y_max"":11840,""x_min"":10615,""x_max"":28138,""n_parches"":743},{""y_min"":13376,""y_max"":24128,""x_min"":10807,""x_max"":30059,""n_parches"":622}]",
102467,102467.bif,1,ventana,0.46500000000000002,20,48991,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":28160}]",2622,256,1,"[{""y_min"":1088,""y_max"":25088,""x_min"":23344,""x_max"":46182,""n_parches"":2622}]",
102730,102730.bif,1,ventana,0.46500000000000002,20,45684,97280,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":97280}]",7701,256,3,"[{""y_min"":0,""y_max"":46784,""x_min"":12220,""x_max"":39605,""n_parches"":3825},{""y_min"":47616,""y_max"":51584,""x_min"":27384,""x_max"":34039,""n_parches"":174},{""y_min"":52480,""y_max"":95232,""x_min"":15803,""x_max"":42932,""n_parches"":3702}]",
102732,102732.bif,1,ventana,0.46500000000000002,20,40792,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":25600}]",2743,256,1,"[{""y_min"":2112,""y_max"":24512,""x_min"":12595,""x_max"":39340,""n_parches"":2743}]",
102737-1,102737-1.bif,1,ventana,0.46500000000000002,20,44751,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":30720}]",3037,256,2,"[{""y_min"":1280,""y_max"":3584,""x_min"":39253,""x_max"":41301,""n_parches"":55},{""y_min"":4736,""y_max"":28928,""x_min"":20649,""x_max"":42453,""n_parches"":2982}]",
102737-1-2,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
102737-2,102737-2.bif,1,ventana,0.46500000000000002,20,46038,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":25600}]",2500,256,1,"[{""y_min"":1344,""y_max"":24128,""x_min"":16305,""x_max"":43168,""n_parches"":2500}]",
103214,103214.bif,1,ventana,0.46500000000000002,20,55143,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":26880}]",1585,256,3,"[{""y_min"":0,""y_max"":5760,""x_min"":39853,""x_max"":52585,""n_parches"":366},{""y_min"":7232,""y_max"":19904,""x_min"":31089,""x_max"":54056,""n_parches"":995},{""y_min"":21312,""y_max"":26688,""x_min"":31153,""x_max"":55015,""n_parches"":224}]",
103368,103368.bif,1,ventana,0.46500000000000002,20,27609,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":32000}]",2393,256,2,"[{""y_min"":1216,""y_max"":5824,""x_min"":11695,""x_max"":20399,""n_parches"":264},{""y_min"":7616,""y_max"":31744,""x_min"":766,""x_max"":26851,""n_parches"":2129}]",
103370,103370.bif,1,ventana,0.46500000000000002,20,45950,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":29440}]",5820,256,1,"[{""y_min"":0,""y_max"":29248,""x_min"":14783,""x_max"":45374,""n_parches"":5820}]",
103464,103464.bif,1,ventana,0.46500000000000002,20,47848,23040,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":23040}]",1646,256,1,"[{""y_min"":1152,""y_max"":17280,""x_min"":24179,""x_max"":45419,""n_parches"":1646}]",
103751,103751.bif,1,ventana,0.46500000000000002,20,30892,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":29440}]",2128,256,1,"[{""y_min"":1280,""y_max"":26176,""x_min"":4029,""x_max"":28782,""n_parches"":2128}]",
103762,103762.bif,1,ventana,0.46500000000000002,20,52428,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":28160}]",5203,256,1,"[{""y_min"":0,""y_max"":28032,""x_min"":19692,""x_max"":51228,""n_parches"":5203}]",
104512,104512.bif,1,ventana,0.46500000000000002,20,52313,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":24320,""h"":28160}]",2050,256,1,"[{""y_min"":1088,""y_max"":25152,""x_min"":29418,""x_max"":50143,""n_parches"":2050}]",
104514,104514.bif,1,ventana,0.46500000000000002,20,44338,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":25600}]",1788,256,1,"[{""y_min"":2240,""y_max"":23424,""x_min"":19961,""x_max"":42675,""n_parches"":1788}]",
104516,104516.bif,1,ventana,0.46500000000000002,20,44355,23040,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":23040}]",2722,256,1,"[{""y_min"":0,""y_max"":22336,""x_min"":12846,""x_max"":41870,""n_parches"":2722}]",
104609,104609.bif,1,ventana,0.46500000000000002,20,45961,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":40960}]",2956,256,2,"[{""y_min"":0,""y_max"":8448,""x_min"":17898,""x_max"":23018,""n_parches"":336},{""y_min"":9280,""y_max"":38528,""x_min"":11698,""x_max"":44366,""n_parches"":2620}]",
105040,105040.bif,1,ventana,0.46500000000000002,20,50555,34560,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":34560}]",4957,256,1,"[{""y_min"":0,""y_max"":32128,""x_min"":18558,""x_max"":48445,""n_parches"":4957}]",
105044,105044.bif,1,ventana,0.46500000000000002,20,47248,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":39680,""h"":30720}]",3952,256,1,"[{""y_min"":1344,""y_max"":28992,""x_min"":8823,""x_max"":44182,""n_parches"":3952}]",
105046,105046.bif,1,ventana,0.46500000000000002,20,35086,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":25600}]",2439,256,1,"[{""y_min"":832,""y_max"":25280,""x_min"":9394,""x_max"":33752,""n_parches"":2439}]",
105405-1,105405-1.bif,1,ventana,0.46500000000000002,20,41307,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":26880}]",3286,256,1,"[{""y_min"":768,""y_max"":26240,""x_min"":9399,""x_max"":39649,""n_parches"":3286}]",
105701,105701.bif,1,ventana,0.46500000000000002,20,40368,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":24320,""h"":24320}]",247,256,3,"[{""y_min"":4864,""y_max"":11136,""x_min"":17784,""x_max"":25462,""n_parches"":120},{""y_min"":14784,""y_max"":15552,""x_min"":32627,""x_max"":33907,""n_parches"":18},{""y_min"":19264,""y_max"":21824,""x_min"":18552,""x_max"":22904,""n_parches"":109}]",
106146,106146.bif,1,ventana,0.46500000000000002,20,44958,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":38400}]",3019,256,2,"[{""y_min"":1728,""y_max"":20992,""x_min"":11639,""x_max"":37545,""n_parches"":1859},{""y_min"":21824,""y_max"":36096,""x_min"":14836,""x_max"":42658,""n_parches"":1160}]",
106148,106148.bif,1,ventana,0.46500000000000002,20,39768,21760,1,"[{""i"":0,""x"":0,""y"":0,""w"":21760,""h"":21760}]",979,256,1,"[{""y_min"":960,""y_max"":18816,""x_min"":18988,""x_max"":37852,""n_parches"":979}]",
106217,106217.bif,1,ventana,0.46500000000000002,20,49556,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",3292,256,1,"[{""y_min"":384,""y_max"":29312,""x_min"":17904,""x_max"":47708,""n_parches"":3292}]",
106552,106552.bif,1,ventana,0.46500000000000002,20,53901,46080,1,"[{""i"":0,""x"":0,""y"":0,""w"":38400,""h"":46080}]",4659,256,1,"[{""y_min"":1088,""y_max"":43520,""x_min"":16816,""x_max"":52627,""n_parches"":4659}]",
106580,106580.bif,1,ventana,0.46500000000000002,20,43993,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",4003,256,2,"[{""y_min"":0,""y_max"":256,""x_min"":26280,""x_max"":27304,""n_parches"":7},{""y_min"":1344,""y_max"":29120,""x_min"":12021,""x_max"":42019,""n_parches"":3996}]",
106583,106583.bif,1,ventana,0.46500000000000002,20,43384,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":28160}]",1867,256,2,"[{""y_min"":2752,""y_max"":14592,""x_min"":18556,""x_max"":41274,""n_parches"":1121},{""y_min"":17280,""y_max"":26368,""x_min"":17852,""x_max"":39096,""n_parches"":746}]",
106611-1,106611-1.bif,1,ventana,0.46500000000000002,20,44127,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":35840}]",3875,256,1,"[{""y_min"":1216,""y_max"":33152,""x_min"":13493,""x_max"":41703,""n_parches"":3875}]",
106611-2,106611-2.bif,1,ventana,0.46500000000000002,20,41136,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":21760,""h"":28160}]",2074,256,2,"[{""y_min"":2496,""y_max"":13056,""x_min"":21495,""x_max"":38837,""n_parches"":1149},{""y_min"":15424,""y_max"":27840,""x_min"":19384,""x_max"":39473,""n_parches"":925}]",
106961,106961.bif,1,ventana,0.46500000000000002,20,46445,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":25600}]",1910,256,1,"[{""y_min"":768,""y_max"":24192,""x_min"":19256,""x_max"":45615,""n_parches"":1910}]",
107047,107047.bif,1,ventana,0.46500000000000002,20,28019,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":28160}]",3661,256,1,"[{""y_min"":0,""y_max"":28032,""x_min"":1151,""x_max"":25974,""n_parches"":3661}]",
107072-1,107072-1.bif,1,ventana,0.46500000000000002,20,44853,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":28160}]",3340,256,1,"[{""y_min"":1152,""y_max"":26880,""x_min"":15036,""x_max"":41335,""n_parches"":3340}]",
107072-2,107072-2.bif,1,ventana,0.46500000000000002,20,44306,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":33280}]",3579,256,2,"[{""y_min"":1792,""y_max"":26816,""x_min"":15727,""x_max"":42843,""n_parches"":3464},{""y_min"":27712,""y_max"":30016,""x_min"":25445,""x_max"":30309,""n_parches"":115}]",
107072-3,107072-3.bif,1,ventana,0.46500000000000002,20,45961,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":32000}]",4065,256,1,"[{""y_min"":1536,""y_max"":30464,""x_min"":11761,""x_max"":43726,""n_parches"":4065}]",
107272,107272.bif,1,ventana,0.46500000000000002,20,53472,61440,1,"[{""i"":0,""x"":0,""y"":0,""w"":48640,""h"":61440}]",18517,256,1,"[{""y_min"":1152,""y_max"":58688,""x_min"":4861,""x_max"":52778,""n_parches"":18517}]",
107344,107344.bif,1,ventana,0.46500000000000002,20,42331,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":24320}]",2059,256,1,"[{""y_min"":1472,""y_max"":22400,""x_min"":17968,""x_max"":40158,""n_parches"":2059}]",
107359,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
107359-1,107359-1.bif,1,ventana,0.46500000000000002,20,52652,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":48640,""h"":30720}]",2928,256,1,"[{""y_min"":1600,""y_max"":28096,""x_min"":4030,""x_max"":51372,""n_parches"":2928}]",
107359-2,107359-2.bif,1,ventana,0.46500000000000002,20,54592,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":24320,""h"":29440}]",1836,256,2,"[{""y_min"":512,""y_max"":9728,""x_min"":31552,""x_max"":53440,""n_parches"":683},{""y_min"":10560,""y_max"":26560,""x_min"":30528,""x_max"":53888,""n_parches"":1153}]",
107415,107415.bif,1,ventana,0.46500000000000002,20,37825,23040,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":23040}]",1259,256,1,"[{""y_min"":1920,""y_max"":22080,""x_min"":11500,""x_max"":31439,""n_parches"":1259}]",
107746,107746.bif,1,ventana,0.46500000000000002,20,44527,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":29440}]",3303,256,1,"[{""y_min"":0,""y_max"":29184,""x_min"":18680,""x_max"":43826,""n_parches"":3303}]",
107748,107748.bif,1,ventana,0.46500000000000002,20,51404,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":35840}]",3716,256,1,"[{""y_min"":1280,""y_max"":33920,""x_min"":10293,""x_max"":48719,""n_parches"":3716}]",
107753-1,107753-1.bif,1,ventana,0.46500000000000002,20,46442,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":30720}]",2371,256,2,"[{""y_min"":512,""y_max"":27968,""x_min"":19766,""x_max"":45291,""n_parches"":2357},{""y_min"":30208,""y_max"":30464,""x_min"":28594,""x_max"":30386,""n_parches"":14}]",
107753-2,107753-2.bif,1,ventana,0.46500000000000002,20,36300,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":20480,""h"":24320}]",1094,256,1,"[{""y_min"":1280,""y_max"":21824,""x_min"":18789,""x_max"":33621,""n_parches"":1094}]",
107780,107780.bif,1,ventana,0.46500000000000002,20,38190,23040,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":23040}]",1087,256,3,"[{""y_min"":2112,""y_max"":6464,""x_min"":24116,""x_max"":35636,""n_parches"":525},{""y_min"":7936,""y_max"":12800,""x_min"":11322,""x_max"":27766,""n_parches"":340},{""y_min"":13888,""y_max"":20800,""x_min"":15352,""x_max"":30003,""n_parches"":222}]",
108129,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
108129-1,108129-1.bif,1,ventana,0.46500000000000002,20,52592,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":43520,""h"":25600}]",2776,256,1,"[{""y_min"":3392,""y_max"":24704,""x_min"":10300,""x_max"":50226,""n_parches"":2776}]",
108129-2,108129-2.bif,1,ventana,0.46500000000000002,20,46013,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":38400,""h"":40960}]",4549,256,1,"[{""y_min"":1088,""y_max"":39232,""x_min"":10431,""x_max"":44093,""n_parches"":4549}]",
108152-1,108152-1.bif,1,ventana,0.46500000000000002,20,44769,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":25600}]",3918,256,1,"[{""y_min"":960,""y_max"":25344,""x_min"":12983,""x_max"":43428,""n_parches"":3918}]",
108152-2,108152-2.bif,1,ventana,0.46500000000000002,20,47897,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":29440}]",2008,256,2,"[{""y_min"":1280,""y_max"":15296,""x_min"":27561,""x_max"":42983,""n_parches"":1025},{""y_min"":17152,""y_max"":26752,""x_min"":22829,""x_max"":44832,""n_parches"":983}]",
108233,108233.bif,1,ventana,0.46500000000000002,20,49549,20480,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":20480}]",2646,256,1,"[{""y_min"":1152,""y_max"":18048,""x_min"":20075,""x_max"":47509,""n_parches"":2646}]",
108240,108240.bif,1,ventana,0.46500000000000002,20,44442,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":26880}]",2167,256,1,"[{""y_min"":960,""y_max"":25600,""x_min"":15602,""x_max"":42972,""n_parches"":2167}]",
109124,109124.bif,1,ventana,0.46500000000000002,20,46655,44800,1,"[{""i"":0,""x"":0,""y"":0,""w"":39680,""h"":44800}]",5567,256,1,"[{""y_min"":0,""y_max"":44224,""x_min"":8575,""x_max"":44799,""n_parches"":5567}]",
109126,109126.bif,1,ventana,0.46500000000000002,20,44085,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",3482,256,1,"[{""y_min"":1152,""y_max"":27904,""x_min"":12348,""x_max"":41975,""n_parches"":3482}]",
109197,109197.bif,1,ventana,0.46500000000000002,20,40385,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":35840}]",4360,256,1,"[{""y_min"":0,""y_max"":35648,""x_min"":9712,""x_max"":39045,""n_parches"":4360}]",
109199,109199.bif,1,ventana,0.46500000000000002,20,43654,21760,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":21760}]",2007,256,1,"[{""y_min"":1152,""y_max"":21440,""x_min"":18982,""x_max"":40907,""n_parches"":2007}]",
109356,109356.bif,1,ventana,0.46500000000000002,20,49952,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":44800,""h"":38400}]",5667,256,2,"[{""y_min"":1024,""y_max"":33344,""x_min"":6715,""x_max"":47527,""n_parches"":5657},{""y_min"":34944,""y_max"":35456,""x_min"":24048,""x_max"":24816,""n_parches"":10}]",
109523,109523.bif,1,ventana,0.46500000000000002,20,41707,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":26880}]",1934,256,1,"[{""y_min"":1920,""y_max"":25280,""x_min"":13049,""x_max"":40496,""n_parches"":1934}]",
109609,109609.bif,1,ventana,0.46500000000000002,20,36910,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":32000}]",2957,256,1,"[{""y_min"":0,""y_max"":31872,""x_min"":10043,""x_max"":34481,""n_parches"":2957}]",
109903,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
109903-1,109903-1.bif,1,ventana,0.46500000000000002,20,40241,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":26880}]",3065,256,1,"[{""y_min"":0,""y_max"":26048,""x_min"":14394,""x_max"":39158,""n_parches"":3065}]",
109903-1-2,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
109903-2,109903-2.bif,1,ventana,0.46500000000000002,20,47406,21760,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":21760}]",1923,256,1,"[{""y_min"":960,""y_max"":19904,""x_min"":18680,""x_max"":45873,""n_parches"":1923}]",
109909,109909.bif,1,ventana,0.46500000000000002,20,42928,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":28160}]",2491,256,1,"[{""y_min"":1152,""y_max"":26688,""x_min"":18745,""x_max"":41651,""n_parches"":2491}]",
109914,109914.bif,1,ventana,0.46500000000000002,20,44818,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":26880}]",2955,256,1,"[{""y_min"":896,""y_max"":25024,""x_min"":11699,""x_max"":43029,""n_parches"":2955}]",
109985,109985.bif,1,ventana,0.46500000000000002,20,31337,20480,1,"[{""i"":0,""x"":0,""y"":0,""w"":23040,""h"":20480}]",953,256,2,"[{""y_min"":1984,""y_max"":3008,""x_min"":21040,""x_max"":22576,""n_parches"":26},{""y_min"":5248,""y_max"":17664,""x_min"":9337,""x_max"":28972,""n_parches"":927}]",
110020,110020.bif,1,ventana,0.46500000000000002,20,54823,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":40960}]",5912,256,2,"[{""y_min"":1216,""y_max"":20544,""x_min"":15928,""x_max"":52714,""n_parches"":3283},{""y_min"":24128,""y_max"":38464,""x_min"":14393,""x_max"":51513,""n_parches"":2629}]",
110257,110257.bif,1,ventana,0.46500000000000002,20,43713,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":25600}]",2177,256,1,"[{""y_min"":768,""y_max"":25152,""x_min"":15146,""x_max"":39694,""n_parches"":2177}]",
110298,110298.bif,1,ventana,0.46500000000000002,20,43499,37120,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":37120}]",3680,256,1,"[{""y_min"":448,""y_max"":36608,""x_min"":7740,""x_max"":42225,""n_parches"":3680}]",
110308,110308.bif,1,ventana,0.46500000000000002,20,34995,23040,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":23040}]",1157,256,1,"[{""y_min"":1152,""y_max"":19968,""x_min"":10236,""x_max"":32757,""n_parches"":1157}]",
110314,110314.bif,1,ventana,0.46500000000000002,20,42819,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":37120,""h"":38400}]",3455,256,1,"[{""y_min"":2560,""y_max"":35904,""x_min"":7732,""x_max"":40598,""n_parches"":3455}]",
110340,110340.bif,1,ventana,0.46500000000000002,20,37597,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":24320}]",1609,256,1,"[{""y_min"":1344,""y_max"":21568,""x_min"":10678,""x_max"":35104,""n_parches"":1609}]",
110379,110379.bif,1,ventana,0.46500000000000002,20,40147,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":40960}]",3154,256,2,"[{""y_min"":960,""y_max"":2752,""x_min"":28320,""x_max"":31648,""n_parches"":77},{""y_min"":3648,""y_max"":38464,""x_min"":14511,""x_max"":37146,""n_parches"":3077}]",
110609,110609.bif,1,ventana,0.46500000000000002,20,41700,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":29440}]",2621,256,1,"[{""y_min"":1152,""y_max"":27136,""x_min"":14710,""x_max"":39144,""n_parches"":2621}]",
110614,110614.bif,1,ventana,0.46500000000000002,20,43482,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":28160}]",2653,256,2,"[{""y_min"":0,""y_max"":512,""x_min"":35233,""x_max"":38049,""n_parches"":31},{""y_min"":1472,""y_max"":27904,""x_min"":14451,""x_max"":39392,""n_parches"":2622}]",
110616,110616.bif,1,ventana,0.46500000000000002,20,42261,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",2933,256,1,"[{""y_min"":1408,""y_max"":27840,""x_min"":11508,""x_max"":40282,""n_parches"":2933}]",
110618,110618.bif,1,ventana,0.46500000000000002,20,36874,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":25600}]",2677,256,1,"[{""y_min"":512,""y_max"":24640,""x_min"":7349,""x_max"":33809,""n_parches"":2677}]",
110624,110624.bif,1,ventana,0.46500000000000002,20,45684,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":24320}]",1527,256,1,"[{""y_min"":1792,""y_max"":22912,""x_min"":12860,""x_max"":41397,""n_parches"":1527}]",
110675,110675.bif,1,ventana,0.46500000000000002,20,45403,17920,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":17920}]",3641,256,1,"[{""y_min"":128,""y_max"":15232,""x_min"":14388,""x_max"":43113,""n_parches"":3641}]",
110704,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
110704-1,110704-1.bif,1,ventana,0.46500000000000002,20,48647,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":35840}]",3094,256,1,"[{""y_min"":1856,""y_max"":34688,""x_min"":16173,""x_max"":45579,""n_parches"":3094}]",
110704-1-2,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
110704-2,110704-2.bif,1,ventana,0.46500000000000002,20,43857,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":38400}]",4599,256,2,"[{""y_min"":1728,""y_max"":35776,""x_min"":11891,""x_max"":42085,""n_parches"":4510},{""y_min"":37376,""y_max"":38144,""x_min"":32861,""x_max"":43613,""n_parches"":89}]",
110704-3,110704-3.bif,1,ventana,0.46500000000000002,20,35714,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":23040,""h"":28160}]",3259,256,1,"[{""y_min"":0,""y_max"":27968,""x_min"":12713,""x_max"":34899,""n_parches"":3259}]",
110948,110948.bif,1,ventana,0.46500000000000002,20,43766,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":33280}]",4451,256,1,"[{""y_min"":0,""y_max"":33088,""x_min"":11645,""x_max"":42168,""n_parches"":4451}]",
110950,110950.bif,1,ventana,0.46500000000000002,20,49601,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",4027,256,1,"[{""y_min"":1024,""y_max"":27584,""x_min"":17194,""x_max"":45702,""n_parches"":4027}]",
110960,110960.bif,1,ventana,0.46500000000000002,20,43629,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",3651,256,1,"[{""y_min"":192,""y_max"":28160,""x_min"":11578,""x_max"":39923,""n_parches"":3651}]",
110962,110962.bif,1,ventana,0.46500000000000002,20,46873,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":30720}]",5043,256,1,"[{""y_min"":1088,""y_max"":28992,""x_min"":12597,""x_max"":44395,""n_parches"":5043}]",
110998,110998.bif,1,ventana,0.46500000000000002,20,46403,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":29440}]",2513,256,3,"[{""y_min"":320,""y_max"":23424,""x_min"":17193,""x_max"":43605,""n_parches"":2416},{""y_min"":25664,""y_max"":27712,""x_min"":30040,""x_max"":34136,""n_parches"":91},{""y_min"":29120,""y_max"":29120,""x_min"":35856,""x_max"":37136,""n_parches"":6}]",
111281,111281.bif,1,ventana,0.46500000000000002,20,48097,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",2986,256,1,"[{""y_min"":1472,""y_max"":27840,""x_min"":16437,""x_max"":45095,""n_parches"":2986}]",
111284,111284.bif,1,ventana,0.46500000000000002,20,46255,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":43520,""h"":35840}]",3029,256,1,"[{""y_min"":1024,""y_max"":33792,""x_min"":4030,""x_max"":44338,""n_parches"":3029}]",
111286,111286.bif,1,ventana,0.46500000000000002,20,48903,47360,1,"[{""i"":0,""x"":0,""y"":0,""w"":44800,""h"":47360}]",5259,256,1,"[{""y_min"":1152,""y_max"":44416,""x_min"":4666,""x_max"":45595,""n_parches"":5259}]",
111456,111456.bif,1,ventana,0.46500000000000002,20,43029,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":25600}]",2751,256,1,"[{""y_min"":1152,""y_max"":23744,""x_min"":14065,""x_max"":41310,""n_parches"":2751}]",
111568,111568.bif,1,ventana,0.46500000000000002,20,48664,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":40960,""h"":40960}]",3022,256,1,"[{""y_min"":1280,""y_max"":37888,""x_min"":8824,""x_max"":46170,""n_parches"":3022}]",
111681,111681.bif,1,ventana,0.46500000000000002,20,45453,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":25600}]",2835,256,2,"[{""y_min"":1920,""y_max"":21056,""x_min"":14575,""x_max"":42774,""n_parches"":2776},{""y_min"":21952,""y_max"":24000,""x_min"":26402,""x_max"":28706,""n_parches"":59}]",
111938,111938.bif,1,ventana,0.46500000000000002,20,46512,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":37120,""h"":33280}]",3007,256,1,"[{""y_min"":1152,""y_max"":30656,""x_min"":11196,""x_max"":44784,""n_parches"":3007}]",
111940,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
111940-1,111940-1.bif,1,ventana,0.46500000000000002,20,47753,35840,1,"[{""i"":0,""x"":0,""y"":0,""w"":40960,""h"":35840}]",2772,256,2,"[{""y_min"":1216,""y_max"":4544,""x_min"":32154,""x_max"":36759,""n_parches"":75},{""y_min"":5504,""y_max"":34176,""x_min"":10228,""x_max"":45329,""n_parches"":2697}]",
