slide,marca,grado,grado_ord,alineada,x,y,inst,via,dist_px,clase_hovernext,n_pobl_epi,area_um2,pct_area_um2,eje_mayor_um,pct_eje_mayor_um,eje_menor_um,pct_eje_menor_um,diam_eq_um,pct_diam_eq_um,excentricidad,pct_excentricidad,razon_aspecto,pct_razon_aspecto,inst_px,clase_px,area_um2_px,pct_area_um2_px
124806,2,alto,3,True,26360.9,11612.0,151680,centroide,1.19,epithelial-cell,100223,222.49552500000004,99.98303782564881,19.05126190185547,99.95210680183192,15.033447265625,99.98403560061064,16.83122444152832,99.98303782564881,0.6142582893371582,30.287458966504694,1.2672584056854248,30.287458966504694,151680,epithelial-cell,222.49552500000004,99.98303782564881
124806,3,alto,3,True,26644.1,11514.0,151290,centroide,1.35,epithelial-cell,100223,214.06275000000002,99.97904672580147,17.36536407470703,99.89822695389282,15.798070907592773,99.99201780030532,16.509183883666992,99.97904672580147,0.41516533493995667,5.592528661085779,1.0992079973220825,5.592528661085779,151290,epithelial-cell,214.06275000000002,99.97904672580147
124806,4,alto,3,True,26108.9,11691.3,151905,centroide,1.59,epithelial-cell,100223,254.28060000000002,99.99102002534349,22.352495193481445,99.98902447541981,14.575172424316406,99.9800445007633,17.99333381652832,99.99102002534349,0.7581672072410583,67.46355626951897,1.5336006879806519,67.46355626951897,151905,epithelial-cell,254.28060000000002,99.99102002534349
124806,5,alto,3,True,24724.8,11326.3,150483,centroide,8.05,epithelial-cell,100223,201.73792500000002,99.97206230106862,20.541637420654297,99.96906897618311,12.883369445800781,99.95609790167926,16.026874542236328,99.97206230106862,0.7788717746734619,73.3244863953384,1.5944305658340454,73.3244863953384,150483,epithelial-cell,201.73792500000002,99.97206230106862
124806,6,alto,3,True,21869.1,6343.0,65975,centroide,8.31,epithelial-cell,100223,241.30710000000002,99.98802670045798,21.235090255737305,99.97405785099228,14.569744110107422,99.97904672580147,17.52831268310547,99.98802670045798,0.7274917364120483,58.741007553156464,1.4574785232543945,58.741007553156464,65975,epithelial-cell,241.30710000000002,99.98802670045798
124806,7,alto,3,True,24635.4,11466.9,151047,centroide,5.91,epithelial-cell,100223,337.52722500000004,100.0,25.716201782226562,99.99800445007632,16.966222763061523,99.99800445007632,20.730485916137695,100.0,0.7514865398406982,65.52986839348253,1.515729308128357,65.52986839348253,151047,epithelial-cell,337.52722500000004,100.0
124806,8,alto,3,True,20441.9,6427.0,66298,centroide,0.52,epithelial-cell,100223,164.54722500000003,99.94911347694641,17.823339462280273,99.9201780030532,11.994743347167969,99.92416910290054,14.474392890930176,99.94911347694641,0.7396610975265503,62.18432894644942,1.485929250717163,62.18432894644942,66298,epithelial-cell,164.54722500000003,99.94911347694641
124806,9,alto,3,True,26398.3,11491.5,151205,centroide,1.32,epithelial-cell,100223,186.16972500000003,99.96408010137394,16.60201644897461,99.85931373038125,14.558634757995605,99.97804895083962,15.3960599899292,99.96408010137394,0.4806371033191681,10.497590373467169,1.1403553485870361,10.497590373467169,151205,epithelial-cell,186.16972500000003,99.96408010137394
126504,0,alto,3,True,24954.0,21620.1,185709,centroide,1.41,epithelial-cell,91192,179.68297500000003,99.99232388806035,17.257110595703125,99.8640231599263,13.275146484375,99.9934204754803,15.125457763671875,99.99232388806035,0.6389399766921997,38.16672515132906,1.2999563217163086,38.16672515132906,185709,epithelial-cell,179.68297500000003,99.99232388806035
126504,1,alto,3,True,25173.1,21002.1,183322,centroide,4.27,epithelial-cell,91192,111.57210000000002,99.72804631985262,13.838504791259766,98.95166242652864,10.277484893798828,99.63812615141678,11.918808937072754,99.72804631985262,0.6696541905403137,45.24300377226073,1.3464875221252441,45.24300377226073,183322,epithelial-cell,111.57210000000002,99.72804631985262
126504,2,alto,3,True,23475.1,17366.8,123645,centroide,2.21,epithelial-cell,91192,62.05657500000001,92.54210895692604,11.65844440460205,95.1530836038249,6.82638692855835,79.23611720326345,8.88891887664795,92.54210895692604,0.8106496334075928,80.33270462321256,1.7078499794006348,80.33270462321256,123645,epithelial-cell,62.05657500000001,92.54210895692604
126504,3,alto,3,True,23383.9,17318.2,123412,centroide,0.81,epithelial-cell,91192,102.05820000000001,99.51421177296254,12.09809398651123,96.47447144486358,10.760046005249023,99.80919378892885,11.399322509765625,99.51421177296254,0.4571295976638794,9.960303535397841,1.1243534088134766,9.960303535397841,123412,epithelial-cell,102.05820000000001,99.51421177296254
126504,4,alto,3,True,26147.8,19982.8,180396,centroide,2.33,epithelial-cell,91192,116.32905000000001,99.79603473988946,13.868155479431152,98.97469076234758,10.901079177856445,99.84428458636722,12.17024040222168,99.79603473988946,0.6181615591049194,33.89113080094745,1.2721819877624512,33.89113080094745,180396,epithelial-cell,116.32905000000001,99.79603473988946
126504,5,alto,3,True,25969.5,20643.9,182149,centroide,2.53,epithelial-cell,91192,123.89692500000001,99.87169927186595,14.227843284606934,99.18633213439776,11.200377464294434,99.89801736994472,12.55987548828125,99.87169927186595,0.6166781187057495,33.5818931485218,1.270300269126892,33.5818931485218,182149,epithelial-cell,123.89692500000001,99.87169927186595
126504,6,alto,3,True,23510.8,17362.8,123646,centroide,2.83,epithelial-cell,91192,50.596650000000004,81.80103517852443,8.587316513061523,62.22475655759277,7.495481014251709,89.57474339854373,8.026309967041016,81.80103517852443,0.4879796504974365,13.015396087376086,1.1456656455993652,13.015396087376086,123646,epithelial-cell,50.596650000000004,81.80103517852443
126504,7,alto,3,True,41606.7,7048.1,262574,centroide,6.25,epithelial-cell,91192,74.38140000000001,96.96793578384069,11.584959983825684,94.8899026230371,8.266592025756836,95.73866128607773,9.731667518615723,96.96793578384069,0.7005916833877563,52.72721291341346,1.4014191627502441,52.72721291341346,262574,epithelial-cell,74.38140000000001,96.96793578384069
