ckpt,rol,split_129741,universo,n_universo,n_clases,cabeza,es_cabeza_verdadera,es_cabeza_predicha,pred,grupo,n_parches,grupo_de_interes,auc_ranking,percentil_mediano,percentil_medio,p_permutacion,p_traslacion,n_traslaciones,auc_nula_media
seba_5fold_f3,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Immune cells,23,False,0.21515849434765028,11.663326653306614,21.767012285440444,,,,
seba_5fold_f3,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Tumor,48,False,0.899552355664488,91.84368737474949,89.20257181028724,0.0004997501249375312,0.12479108635097493,1794.0,0.7479402958814273
seba_5fold_f3,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,necrosis,18,False,0.8279750695004933,88.97795591182364,82.57403696281452,,,,
seba_5fold_f3,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Stroma,12,False,0.6634460547504025,66.99398797595191,66.27254509018037,,,,
seba_5fold_f3,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Tejido Adiposo,27,False,0.26174939621679194,26.452905811623246,26.42321680397833,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,no_identificado,False,False,score_3,Nucleos alto grado,13,True,0.8868012472274904,89.18299291371405,88.58338410235034,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,no_identificado,False,False,score_3,Mitosis,28,True,0.9035616971584274,93.73697373905794,90.12907163699161,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,no_identificado,False,False,score_3,Immune cells,23,False,0.4693303473891195,40.1417257190496,46.94709752251844,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,no_identificado,False,False,score_3,Tumor,48,False,0.8253569423980917,81.94039182992914,82.21698277059886,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,no_identificado,False,False,score_3,necrosis,18,False,0.8001347928141486,84.38932888703627,79.9071372331064,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,no_identificado,False,False,score_3,Stroma,12,False,0.6349662279785531,59.17048770320967,63.46568014450465,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,no_identificado,False,False,score_3,Tejido Adiposo,27,False,0.07152835987706063,6.711129637348895,7.385021536751425,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,no_identificado,False,False,score_3,Nucleos alto grado,13,True,0.893491124260355,89.61923847695391,89.15985817789425,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,no_identificado,False,False,score_3,Mitosis,28,True,0.9108589951377634,94.18837675350701,90.64128256513025,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,no_identificado,False,False,score_3,Immune cells,23,False,0.4879656815344855,42.16432865731463,48.80717957654439,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,no_identificado,False,False,score_3,Tumor,48,False,0.8375544662309368,82.88577154308618,83.11957247828991,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,no_identificado,False,False,score_3,necrosis,18,False,0.8097480046632589,85.17034068136272,80.76374972166556,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,no_identificado,False,False,score_3,Stroma,12,False,0.6499932903918412,60.881763527054105,64.93319973279894,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,no_identificado,False,False,score_3,Tejido Adiposo,27,False,0.07791428528569071,7.5350701402805615,8.231277369553922,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8527596515477835,85.70237598999583,85.18773848077724,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_1,False,False,score_3,Mitosis,28,True,0.8850869838608258,90.35014589412255,88.2919966652772,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_1,False,False,score_3,Immune cells,23,False,0.42697181559973785,34.20175072947061,42.730666763325296,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_1,False,False,score_3,Tumor,48,False,0.7900222760120676,80.75239683201335,78.71812908156176,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_1,False,False,score_3,necrosis,18,False,0.7926630876850497,86.7965819091288,79.16261405215135,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_1,False,False,score_3,Stroma,12,False,0.6457419399763248,65.85035431429762,64.5407808809226,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_1,False,False,score_3,Tejido Adiposo,27,False,0.09004687839557915,9.649854105877449,9.226838343136802,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_1,False,False,score_3,Nucleos alto grado,13,True,0.868986028067784,87.21442885771543,86.72113457684598,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_1,False,False,score_3,Mitosis,28,True,0.899701898587636,91.68336673346693,89.53764672201544,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_1,False,False,score_3,Immune cells,23,False,0.4490761089329981,36.47294589178357,44.95251372309837,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_1,False,False,score_3,Tumor,48,False,0.8091469226579521,82.34468937875752,80.33233132932531,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_1,False,False,score_3,necrosis,18,False,0.8067886288225271,88.19639278557113,80.46982854598085,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_1,False,False,score_3,Stroma,12,False,0.6662640901771336,67.97595190380761,66.55310621242485,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_1,False,False,score_3,Tejido Adiposo,27,False,0.10134557400657036,11.142284569138276,10.549988866622131,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_2,False,False,score_3,Nucleos alto grado,13,True,0.768153910443923,78.03251354731138,76.74832462243886,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_2,False,False,score_3,Mitosis,28,True,0.8170793783872803,85.32721967486452,81.52950634192818,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_2,False,False,score_3,Immune cells,23,False,0.5846988566018498,64.81867444768653,58.43104916903781,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_2,False,False,score_3,Tumor,48,False,0.7088463832175682,72.13422259274698,70.6800576629151,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_2,False,False,score_3,necrosis,18,False,0.82356085430756,86.72363484785328,82.24144319392337,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_2,False,False,score_3,Stroma,12,False,0.7090731843186407,69.1017090454356,70.85938585521744,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_2,False,False,score_3,Tejido Adiposo,27,False,0.03746390984446307,4.168403501458942,3.9970358019545182,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_2,False,False,score_3,Nucleos alto grado,13,True,0.7831097617646148,79.67935871743487,78.1748111607831,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_2,False,False,score_3,Mitosis,28,True,0.8313411669367909,86.51302605210421,82.77555110220443,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_2,False,False,score_3,Immune cells,23,False,0.5958965523303855,66.6132264529058,59.50509715082338,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_2,False,False,score_3,Tumor,48,False,0.7265029275599129,73.76753507014027,72.22361389445558,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_2,False,False,score_3,necrosis,18,False,0.83454398708636,87.73547094188376,83.22645290581163,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_2,False,False,score_3,Stroma,12,False,0.7247047772410091,70.76152304609218,72.37140948563794,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_2,False,False,score_3,Tejido Adiposo,27,False,0.036121986709269006,4.168336673346693,4.095598604616641,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8756308463788615,90.74614422676115,87.46913778176804,0.0004997501249375312,0.0399800099950025,2000.0,0.5857211024190727
seba_5fold_f4,control_interno,train,lamina,4799,4,score_3,True,True,score_3,Mitosis,28,True,0.9423301494146181,96.30054189245519,93.98410051807302,0.0004997501249375312,0.0025252525252525255,395.0,0.7638868099347116
seba_5fold_f4,control_interno,train,lamina,4799,4,score_3,True,True,score_3,Immune cells,23,False,0.4753386497705921,44.893705710712794,47.54517280751037,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_3,True,True,score_3,Tumor,48,False,0.8530397109380481,87.97415589829096,84.95814228150618,0.0004997501249375312,0.03767123287671233,583.0,0.7505514311052737
seba_5fold_f4,control_interno,train,lamina,4799,4,score_3,True,True,score_3,necrosis,18,False,0.8222361663064445,86.34847853272197,82.10944374971054,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_3,True,True,score_3,Stroma,12,False,0.6667014831836223,63.07836598582743,66.63192997082118,,,,
seba_5fold_f4,control_interno,train,lamina,4799,4,score_3,True,True,score_3,Tejido Adiposo,27,False,0.07824190493930645,7.815756565235515,8.052738023559199,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8852504724433843,91.86372745490982,88.33975643594883,0.0004997501249375312,0.02848575712143928,2000.0,0.5923466191723107
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Mitosis,28,True,0.9495253530909933,96.65330661322645,94.46607500715716,0.0004997501249375312,0.0007704160246533128,1297.0,0.7727938073140389
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Immune cells,23,False,0.49659804145642505,47.13426853707415,49.66280386860677,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Tumor,48,False,0.8669747412854031,89.05811623246493,86.0061790247161,0.0004997501249375312,0.0405780989438577,1798.0,0.751263728919813
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,necrosis,18,False,0.833826562640122,87.45490981963928,83.15519928746382,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Stroma,12,False,0.6845477724100912,64.9498997995992,68.37341349365396,,,,
seba_5fold_f4,control_interno,train,region_anotada,2496,4,score_3,True,True,score_3,Tejido Adiposo,27,False,0.09022996264794564,9.37875751503006,9.450011133377867,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8098620977852069,83.34722801167153,80.90871196331804,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Mitosis,28,True,0.936700901278558,96.58190912880366,93.4243434764485,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Immune cells,23,False,0.29104762945160584,27.511463109629013,29.200572702394112,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tumor,48,False,0.8666991159755841,88.27636515214672,86.31070237598999,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,necrosis,18,False,0.8441283785354063,91.34014172571905,84.29090824880738,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Stroma,12,False,0.5584917484854816,52.29262192580242,55.83576490204252,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.3125097016547142,33.368070029178824,31.35256974356599,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8217726695374702,84.60921843687375,82.02250655156467,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Mitosis,28,True,0.9441421625376244,97.01402805611224,93.93358144861149,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Immune cells,23,False,0.30160516183477204,29.09819639278557,30.335453515727114,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tumor,48,False,0.8790594362745098,89.4188376753507,87.19188376753506,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,necrosis,18,False,0.8528158909514841,92.22444889779558,85.04119349810733,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Stroma,12,False,0.5722624798711755,54.06813627254509,57.194388777555105,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.3265829620629135,34.9498997995992,32.839011356045425,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8161625253142177,85.88995414756148,81.53717895276878,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Mitosis,28,True,0.9410575800221577,97.32180075031263,93.85755969749299,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Immune cells,23,False,0.4374135168596606,42.20508545227178,43.770049114667344,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tumor,48,False,0.8691459692696274,90.32930387661526,86.55299082951228,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,necrosis,18,False,0.8753979874038439,92.43434764485202,87.40678986614793,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Stroma,12,False,0.641511733166214,61.76531888286786,64.11873002639989,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.18825090807488126,20.75864943726553,18.994025288314578,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8266674927971747,87.01402805611222,82.50963465392323,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Mitosis,28,True,0.9472244732576985,97.55511022044088,94.23847695390783,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Immune cells,23,False,0.4531021994057561,44.168336673346694,45.35157271063867,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tumor,48,False,0.8803955610021786,90.96192384769539,87.32297929191715,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,necrosis,18,False,0.8832615908887095,92.90581162324649,88.06501892674237,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Stroma,12,False,0.6561996779388084,62.90581162324649,65.55110220440882,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.19574576601713095,21.56312625250501,19.891635122096044,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8545276286605162,88.45352230095874,85.36409401353127,0.0004997501249375312,0.07546226886556721,2000.0,0.5821370208645597
tier0_f0,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Mitosis,28,True,0.935637931550738,96.2380158399333,93.31864467337581,0.0004997501249375312,0.002331002331002331,428.0,0.7434596383120674
tier0_f0,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Immune cells,23,False,0.3923330420217027,40.641934139224674,39.28267212787937,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tumor,48,False,0.8539035641619308,87.31763234681117,85.04368139502571,0.0004997501249375312,0.021172638436482084,613.0,0.716661402576262
tier0_f0,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,necrosis,18,False,0.7840409956076134,83.97248853689037,78.30345977490622,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Stroma,12,False,0.5940568205556717,52.490621092121714,59.384118382659445,,,,
tier0_f0,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.052373412809288755,2.959566486035848,5.479906751269818,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8661978376033954,89.49899799599199,86.44365654385696,0.0004997501249375312,0.06646676661669165,2000.0,0.5776447071090061
tier0_f0,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Mitosis,28,True,0.9446197036351007,96.81362725450902,93.98081878041798,0.0004997501249375312,0.0007621951219512195,1311.0,0.7617955228670038
tier0_f0,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Immune cells,23,False,0.4120853038907154,42.64529058116233,41.28605036159275,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tumor,48,False,0.8692299836601307,88.49699398797596,86.22745490981963,0.0004997501249375312,0.02716763005780347,1729.0,0.7385224760578142
tier0_f0,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,necrosis,18,False,0.7980450183840014,85.15030060120242,79.60142507236695,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Stroma,12,False,0.611983360171766,54.368737474949896,61.14896459585839,,,,
tier0_f0,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.05395796768822285,3.2064128256513027,5.860610109107102,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8666463081423382,89.78741142142559,86.57293102895437,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Mitosis,28,True,0.9424873491630985,96.56106711129638,93.99973203120348,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Immune cells,23,False,0.38292913844585247,31.909128803668196,38.34659368939956,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tumor,48,False,0.8679795481652985,87.51563151313047,86.43749131582604,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,necrosis,18,False,0.7956262055822817,81.85702375989996,79.45787596683803,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Stroma,12,False,0.6262272822226864,61.92163401417257,62.59378907878283,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.07284778491819564,6.5027094622759485,7.516249054389947,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8761733634870968,90.78156312625251,87.43641128410667,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Mitosis,28,True,0.9491780504746469,96.81362725450902,94.4317205840252,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Immune cells,23,False,0.4014838516851562,34.30861723446894,40.235253114925506,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tumor,48,False,0.8800721677559913,88.63727454909821,87.29124916499667,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,necrosis,18,False,0.8073939556990405,83.12625250501003,80.5299487864618,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Stroma,12,False,0.6432501341921631,63.02605210420842,64.2618570474282,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.08002940161708894,7.374749498997996,8.440584873450605,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8532418271239834,88.1825760733639,85.23583544425561,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Mitosis,28,True,0.9456388298350151,97.36348478532722,94.31310665158102,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Immune cells,23,False,0.358249581239531,29.949979157982494,35.88995414756149,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tumor,48,False,0.8795297481232022,89.09962484368486,87.58119702653885,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,necrosis,18,False,0.8186455646192103,83.57649020425177,81.75165578250196,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Stroma,12,False,0.6159390014622937,61.056690287619844,61.56731971654856,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.13263326192915464,12.734472696957065,13.462399456563693,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8630998481985191,89.21843687374749,86.13534761831353,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Mitosis,28,True,0.951580226904376,97.39478957915831,94.66933867735472,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Immune cells,23,False,0.37307266302150177,31.9438877755511,37.41918619848393,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tumor,48,False,0.8898760893246187,89.95991983967936,88.25317301269206,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,necrosis,18,False,0.8288942695722357,84.76953907815631,82.66533066132266,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Stroma,12,False,0.6314412238325282,62.14428857715431,63.08617234468938,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.14070773892564092,14.06813627254509,14.445186669635564,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8645729531646791,89.59983326385994,86.36611408599737,0.0004997501249375312,0.07496251874062969,2000.0,0.5837729659844745
tier0_f1,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Mitosis,28,True,0.9406308949905681,96.22759483117966,93.81513130471032,0.0004997501249375312,0.002364066193853428,422.0,0.7502332659479545
tier0_f1,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Immune cells,23,False,0.3714496395018571,29.887453105460608,37.20390742519528,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tumor,48,False,0.8658045674594822,87.07794914547728,86.222123801584,0.0004997501249375312,0.043689320388349516,617.0,0.7391764020210226
tier0_f1,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,necrosis,18,False,0.7859118269074346,81.55481450604418,78.48988004261035,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Stroma,12,False,0.60789638604554,60.04585243851605,60.76490204251772,,,,
tier0_f1,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.02638850082270032,2.292621925802418,2.895496580365276,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8744694693144149,90.66132264529058,87.2668413750578,0.0004997501249375312,0.063968015992004,2000.0,0.5855408929966099
tier0_f1,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Mitosis,28,True,0.9479769622597823,96.57314629258516,94.31291153736045,0.0004997501249375312,0.0007855459544383347,1272.0,0.7616198054372498
tier0_f1,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Immune cells,23,False,0.38896605073928864,32.26452905811623,38.994510760651735,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tumor,48,False,0.8785658360566448,88.27655310621242,87.14345357381431,0.0004997501249375312,0.042708333333333334,1919.0,0.7445607611844388
tier0_f1,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,necrosis,18,False,0.7984709891489552,82.82565130260521,79.64373190826096,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Stroma,12,False,0.6255367686527107,61.62324649298597,62.49832999331998,,,,
tier0_f1,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.02694148178149798,2.565130260521042,3.187114970682105,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8519720981066572,88.82867861609003,85.10918010709591,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Mitosis,28,True,0.9444036889540977,95.4877032096707,94.19028761984158,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Immune cells,23,False,0.44824666812322483,38.34931221342226,44.848396977001286,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tumor,48,False,0.8548112678032694,88.98499374739475,85.13356259552592,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,necrosis,18,False,0.8477654605033814,90.48561900791996,84.65332777546199,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Stroma,12,False,0.6513299909477056,59.42059191329721,65.09830484924272,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.07823414361553506,6.9820758649437265,8.051966096984854,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8624492704234952,89.85971943887776,86.07060274394942,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Mitosis,28,True,0.9525497800416763,95.99198396793587,94.7652447752648,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Immune cells,23,False,0.466147435784736,40.521042084168336,46.64459353489588,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tumor,48,False,0.8670513344226579,89.97995991983967,86.01369405477622,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,necrosis,18,False,0.8566496278360685,91.22244488977955,85.42195502115342,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Stroma,12,False,0.6647879763821792,60.54108216432866,66.40614562458249,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.08607473411037607,8.016032064128256,9.038818377495732,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.858610048539008,89.59983326385994,85.77131497098149,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Mitosis,28,True,0.9435428331886098,95.73780741975824,94.10468647650808,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Immune cells,23,False,0.464705775253077,36.056690287619844,46.4867607880095,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tumor,48,False,0.8455675998035501,86.33805752396832,84.21825065999722,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,necrosis,18,False,0.8605475377071278,90.07919966652773,85.92700662313001,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Stroma,12,False,0.7145393774806769,73.64526886202584,71.40475197999166,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.0864456241656577,8.357649020425177,8.868664412641069,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.86833545029276,90.54108216432866,86.65638970248187,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Mitosis,28,True,0.9511316276915953,96.25250501002003,94.62496421414255,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Immune cells,23,False,0.48198807995921167,37.91583166332666,48.21469025006535,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tumor,48,False,0.8589154411764706,87.59519038076152,85.21543086172345,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,necrosis,18,False,0.8703255313424805,90.90180360721443,86.78022712090849,,,,
